municipio,CODAUTO,CPRO,CMUN,provincia,longitud,latitud,generacion_litros,generacion_norm,no_potabilidad
"BOUZA, LA",7,37,56,Salamanca,-6.804851,40.821936,7.830659324999999,0.2041988459485084,3.422274092872668
FUENCEMILLÁN,8,19,119,Guadalajara,-3.095971,40.92039,6.8,0.1227788675929605,3.422072851622977
SAN ANDRÉS DEL CONGOSTO,8,19,248,Guadalajara,-3.034005,40.987808,6.8,0.1227788675929605,3.415739684694465
"HOSTALETS DE PIEROLA, ELS",9,8,162,Barcelona,1.795717,41.542404,12.4,0.5651674122180903,3.412619734240783
CONTAMINA,2,50,87,Zaragoza,-1.92753,41.280448,8.0,0.217576412869774,3.4003168911630244
CHECA,8,19,103,Guadalajara,-1.809952,40.509892,6.8,0.1227788675929605,3.3885698176388828
SISAMÓN,2,50,246,Zaragoza,-2.009111,41.18066,8.0,0.217576412869774,3.387815301781572
"CIERVA, LA",8,16,74,Cuenca,-1.869031,40.06177,6.2,0.0753800949545537,3.368432866443412
JIRUEQUE,8,19,157,Guadalajara,-2.906577,40.966155,6.8,0.1227788675929605,3.3656669121219918
LLOBERA,9,25,129,Lleida,1.462253,41.923337,10.47953,0.4134542107366219,3.3634903069478845
CASTILFORTE,8,19,78,Guadalajara,-2.43066,40.559962,6.8,0.1227788675929605,3.359006712642005
LLOCNOU DE LA CORONA,10,46,152,Valencia/València,-0.381742,39.421182,14.060594425,0.696350974876725,3.353616676223864
"ROMANA, LA",10,3,114,Alicante/Alacant,-0.907598,38.355037,14.3,0.7152635255730452,3.3472938559025227
"REDONDA, LA",7,37,266,Salamanca,-6.742362,40.908825,7.830659324999999,0.2041988459485084,3.34582555635306
"PALAU D'ANGLESOLA, EL",9,25,158,Lleida,0.862677,41.649627,10.47953,0.4134542107366219,3.3440241287785524
"POBLA DE CLARAMUNT, LA",9,8,165,Barcelona,1.681468,41.558395,12.4,0.5651674122180903,3.3422572936610657
SANTA MARGARIDA DE MONTBUI,9,8,250,Barcelona,1.575895,41.560174,12.4,0.5651674122180903,3.3422572936610657
CASTELL DE L'ARENY,9,8,57,Barcelona,1.945656,42.177764,12.4,0.5651674122180903,3.3411565496777005
PINILLA DE JADRAQUE,8,19,218,Guadalajara,-2.942718,41.019677,6.8,0.1227788675929605,3.3329221927499817
CASTILNUEVO,8,19,79,Guadalajara,-1.871024,40.801238,6.8,0.1227788675929605,3.3310658081928586
"POBLA DE LILLET, LA",9,8,166,Barcelona,1.975586,42.22962,12.4,0.5651674122180903,3.3216787145873976
VILASSAR DE DALT,9,8,214,Barcelona,2.359642,41.509292,12.4,0.5651674122180903,3.318834740743677
VALHERMOSO,8,19,309,Guadalajara,-1.989436,40.778314,6.8,0.1227788675929605,3.313460920819756
"ZARZA, LA",7,47,232,Valladolid,-4.770229,41.267332,7.919176462499999,0.2111915187401168,3.312393406514129
FERRERIES,4,7,23,"Balears, Illes",4.011198,40.01472,14.5,0.731063116452514,3.307971258144945
"VECILLA, LA",7,24,193,León,-5.407293,42.823469,8.6,0.2649751855081808,3.307203673336282
CALDES DE MONTBUI,9,8,33,Barcelona,2.162697,41.637455,12.4,0.5651674122180903,3.305809239646937
"PALOMAR, EL",10,46,189,Valencia/València,-0.490844,38.853297,14.060594425,0.696350974876725,3.3041190090251438
"MILANO, EL",7,37,191,Salamanca,-6.604356,41.097515,7.830659324999999,0.2041988459485084,3.3037278046736294
ANGÓN,8,19,31,Guadalajara,-2.858713,41.067268,6.8,0.1227788675929605,3.290682437544803
LLORAC,9,43,73,Tarragona,1.331393,41.556307,13.112731000000004,0.6214717032536644,3.286857384073999
ARBETETA,8,19,38,Guadalajara,-2.401331,40.672514,6.8,0.1227788675929605,3.276632974505007
PARDOS,8,19,209,Guadalajara,-1.93081,40.943827,6.8,0.1227788675929605,3.2764833355667533
"NAVAS DE JADRAQUE, LAS",8,19,197,Guadalajara,-3.087867,41.103874,6.8,0.1227788675929605,3.266729933135295
"PARRAL, EL",7,5,180,Ávila,-4.99042,40.793192,6.4,0.0911796858340227,3.2646854930479874
SANT MARTÍ DE TOUS,9,8,226,Barcelona,1.501578,41.552327,12.4,0.5651674122180903,3.2583611973123623
PALO,2,22,168,Huesca,0.241038,42.320647,9.3,0.320273753586322,3.255055882481628
HERRERÍA,8,19,134,Guadalajara,-1.956701,40.89467,6.8,0.1227788675929605,3.254163223555382
ORPÍ,9,8,152,Barcelona,1.578086,41.524202,12.4,0.5651674122180903,3.2536130196798427
"TORRE DE CLARAMUNT, LA",9,8,286,Barcelona,1.667749,41.53334,12.4,0.5651674122180903,3.2536130196798427
CAPELLADES,9,8,44,Barcelona,1.691682,41.534165,12.4,0.5651674122180903,3.2536130196798427
MAZARETE,8,19,175,Guadalajara,-2.186038,40.978401,6.8,0.1227788675929605,3.2515917366168003
"QUAR, LA",9,8,177,Barcelona,1.965685,42.096839,12.4,0.5651674122180903,3.251589728519641
VILADA,9,8,299,Barcelona,1.923561,42.136746,12.4,0.5651674122180903,3.251561098939809
TORRUBIA,8,19,285,Guadalajara,-1.882514,40.968129,6.8,0.1227788675929605,3.2498183671701315
SUDANELL,9,25,211,Lleida,0.568831,41.555631,10.47953,0.4134542107366219,3.2487400576280443
CASTELLAR DEL RIU,9,8,50,Barcelona,1.758753,42.12373,12.4,0.5651674122180903,3.246311247127774
MONISTROL DE CALDERS,9,8,128,Barcelona,2.020834,41.757426,12.4,0.5651674122180903,3.242272357869559
"FRONTERA, LA",8,16,85,Cuenca,-2.211378,40.395915,6.2,0.0753800949545537,3.241117929624701
PIQUERAS,8,19,221,Guadalajara,-1.732682,40.663208,6.8,0.1227788675929605,3.2349762200294645
SANT JULIÀ DE CERDANYOLA,9,8,903,Barcelona,1.909374,42.218565,12.4,0.5651674122180903,3.2320832638495056
FÍGOLS,9,8,80,Barcelona,1.785395,42.168438,12.4,0.5651674122180903,3.23085037160646
TIERZO,8,19,268,Guadalajara,-1.92177,40.748008,6.8,0.1227788675929605,3.230055392597673
BORREDÀ,9,8,24,Barcelona,2.013034,42.127843,12.4,0.5651674122180903,3.228240872210571
RUEDA DE LA SIERRA,8,19,243,Guadalajara,-1.850014,40.933243,6.8,0.1227788675929605,3.227073281365896
"MERCADAL, ES",4,7,37,"Balears, Illes",4.089063,39.988968,14.5,0.731063116452514,3.22690857723258
"FUEVA, LA",2,22,113,Huesca,0.271064,42.365086,9.3,0.320273753586322,3.225295573643029
CASTELLAR DE N'HUG,9,8,52,Barcelona,1.999354,42.28236,12.4,0.5651674122180903,3.222549001596704
GARDE,15,31,113,Navarra,-0.896643,42.782699,10.807375000000002,0.4393532950960195,3.219587621848739
RONCAL/ERRONKARI,15,31,210,Navarra,-0.953836,42.806587,10.807375000000002,0.4393532950960195,3.219587621848739
"NOU DE BERGUEDÀ, LA",9,8,142,Barcelona,1.891467,42.177238,12.4,0.5651674122180903,3.2140761690361104
ALCOCER DE PLANES,10,3,7,Alicante/Alacant,-0.40146,38.793044,14.3,0.7152635255730452,3.206908217731419
TORRECUADRADA DE MOLINA,8,19,277,Guadalajara,-1.815286,40.731933,6.8,0.1227788675929605,3.20564630238113
OLVAN,9,8,144,Barcelona,1.908105,42.062859,12.4,0.5651674122180903,3.2007469404669178
SANTA COLOMA DE QUERALT,9,43,139,Tarragona,1.355346,41.530019,13.112731000000004,0.6214717032536644,3.198213110092776
INIÉSTOLA,8,19,153,Guadalajara,-2.370728,40.991721,6.8,0.1227788675929605,3.197446860345156
MOIÀ,9,8,138,Barcelona,2.129374,41.820079,12.4,0.5651674122180903,3.196881501741976
BAGÀ,9,8,16,Barcelona,1.858551,42.279067,12.4,0.5651674122180903,3.194598333945807
GUARDIOLA DE BERGUEDÀ,9,8,99,Barcelona,1.883285,42.262504,12.4,0.5651674122180903,3.194598333945807
"BOHODÓN, EL",7,5,36,Ávila,-4.738887,40.915723,6.4,0.0911796858340227,3.190924546356193
GISCLARENY,9,8,93,Barcelona,1.786823,42.265291,12.4,0.5651674122180903,3.189276684832822
VALLCEBRE,9,8,293,Barcelona,1.812533,42.20613,12.4,0.5651674122180903,3.1849019235706963
"BORGES BLANQUES, LES",9,25,58,Lleida,0.870119,41.529428,10.47953,0.4134542107366219,3.1847730907038323
ALIQUE,8,19,19,Guadalajara,-2.651583,40.587837,6.8,0.1227788675929605,3.1837590355092305
"PONT DE VILOMARA I ROCAFORT, EL",9,8,182,Barcelona,1.907591,41.704129,12.4,0.5651674122180903,3.1814092472124944
"TOBA, LA",8,19,269,Guadalajara,-3.006059,41.008252,6.8,0.1227788675929605,3.178681412129482
RILLO DE GALLO,8,19,237,Guadalajara,-1.926889,40.884601,6.8,0.1227788675929605,3.1778367100683185
TORREGROSSA,9,25,230,Lleida,0.809865,41.583706,10.47953,0.4134542107366219,3.175242285529057
"SELVA DE MAR, LA",9,17,188,Girona,3.187561,42.316797,11.1,0.4624700715015423,3.169412834065048
TORREMOCHUELA,8,19,284,Guadalajara,-1.851411,40.755819,6.8,0.1227788675929605,3.1685243946822097
"BRUC, EL",9,8,25,Barcelona,1.763806,41.609907,12.4,0.5651674122180903,3.168151184547161
PEROSILLO,7,40,158,Segovia,-4.143549,41.391377,7.610332400000002,0.1867934695748514,3.1634342142360565
PAREDES DE SIGÜENZA,8,19,210,Guadalajara,-2.734198,41.242643,6.8,0.1227788675929605,3.160741607639605
CENDEJAS DE ENMEDIO,8,19,80,Guadalajara,-2.874723,40.990241,6.8,0.1227788675929605,3.159324614063339
"ESPUNYOLA, L'",9,8,78,Barcelona,1.753466,42.044227,12.4,0.5651674122180903,3.158632998566011
BUSTARES,8,19,57,Guadalajara,-3.072538,41.135792,6.8,0.1227788675929605,3.151152664045496
"COMA I LA PEDRA, LA",9,25,163,Lleida,1.583564,42.176153,10.47953,0.4134542107366219,3.1467620285660995
"ZARZA DE PUMAREDA, LA",7,37,381,Salamanca,-6.618608,41.15254,7.830659324999999,0.2041988459485084,3.1451954896817536
"VALL D'EN BAS, LA",9,17,207,Girona,2.458745,42.10618,11.1,0.4624700715015423,3.144933060774193
MONTMELÓ,9,8,135,Barcelona,2.240996,41.550577,12.4,0.5651674122180903,3.1447764706872987
CASSERRES,9,8,49,Barcelona,1.841401,42.01751,12.4,0.5651674122180903,3.1442488286215267
"MIÑOSA, LA",8,19,185,Guadalajara,-2.936972,41.184261,6.8,0.1227788675929605,3.142187253242696
"OLMOS, LOS",2,44,173,Teruel,-0.474209,40.900503,5.245796875,0.0,3.1412896810649147
MIANOS,2,50,168,Zaragoza,-0.942175,42.589057,8.0,0.217576412869774,3.140938620022403
SANT JAUME DE FRONTANYÀ,9,8,216,Barcelona,2.030007,42.190888,12.4,0.5651674122180903,3.140490715586301
CASTELLOLÍ,9,8,63,Barcelona,1.704279,41.596342,12.4,0.5651674122180903,3.140160914869254
"CAMPILLO, EL",7,47,31,Valladolid,-4.986184,41.261576,7.919176462499999,0.2111915187401168,3.139198002341256
"MIGJORN GRAN, ES",4,7,902,"Balears, Illes",4.037929,39.943333,14.5,0.731063116452514,3.1383519725399487
SANT ESTEVE DE LA SARGA,9,25,196,Lleida,0.767631,42.077506,10.47953,0.4134542107366219,3.1381934431379763
GIRONELLA,9,8,92,Barcelona,1.89012,42.032786,12.4,0.5651674122180903,3.137330722604669
SANTIUSTE,8,19,250,Guadalajara,-2.809065,41.087227,6.8,0.1227788675929605,3.136390423414743
MONTMAJOR,9,8,132,Barcelona,1.707709,42.006822,12.4,0.5651674122180903,3.130642728888104
"VANSA I FÓRNOLS, LA",9,25,909,Lleida,1.497139,42.24699,10.47953,0.4134542107366219,3.127284193475796
FAGO,2,22,106,Huesca,-0.879865,42.728105,9.3,0.320273753586322,3.1215435411594243
CABANABONA,9,25,60,Lleida,1.205678,41.837615,10.47953,0.4134542107366219,3.1171329808870616
CONGOSTRINA,8,19,97,Guadalajara,-2.977238,41.047085,6.8,0.1227788675929605,3.1165362930920457
"OSO, EL",7,5,175,Ávila,-4.772224,40.850228,6.4,0.0911796858340227,3.113202006556938
JORBA,9,8,103,Barcelona,1.529384,41.604656,12.4,0.5651674122180903,3.1120305609319905
VILLARES DE JADRAQUE,8,19,321,Guadalajara,-3.027987,41.103024,6.8,0.1227788675929605,3.11062599990208
SALMERÓN,8,19,247,Guadalajara,-2.489728,40.543016,6.8,0.1227788675929605,3.1015726433684057
ALPEÑÉS,2,44,20,Teruel,-1.073679,40.802497,5.245796875,0.0,3.0917609724761714
"POBLETS, ELS",10,3,901,Alicante/Alacant,0.017861,38.854775,14.3,0.7152635255730452,3.0874893520661124
LLIÇÀ DE VALL,9,8,108,Barcelona,2.21619,41.582177,12.4,0.5651674122180903,3.0840916683123214
PUIG-REIG,9,8,175,Barcelona,1.883858,41.985805,12.4,0.5651674122180903,3.084039679775646
ESTUBENY,10,46,121,Valencia/València,-0.616878,39.0172,14.060594425,0.696350974876725,3.082298572815377
"PEDROSAS, LAS",2,50,205,Zaragoza,-0.87812,42.029332,8.0,0.217576412869774,3.0724930190694293
ARAITZ,15,31,20,Navarra,-2.001286,43.033938,10.807375000000002,0.4393532950960195,3.072366873861421
"VALLS D'AGUILAR, LES",9,25,906,Lleida,1.242702,42.302933,10.47953,0.4134542107366219,3.071884283888729
"GRADO, EL",2,22,115,Huesca,0.20246,42.130622,9.3,0.320273753586322,3.070712830760028
MALGRAT DE MAR,9,8,110,Barcelona,2.737387,41.651895,12.4,0.5651674122180903,3.0706153356701646
PLANOLES,9,17,134,Girona,2.102643,42.322858,11.1,0.4624700715015423,3.070093244410125
RUBIÓ,9,8,185,Barcelona,1.581446,41.652892,12.4,0.5651674122180903,3.068638812086108
FACHECA,10,3,67,Alicante/Alacant,-0.274358,38.731563,14.3,0.7152635255730452,3.068199977192801
"RECUENCO, EL",8,19,232,Guadalajara,-2.332612,40.620594,6.8,0.1227788675929605,3.0673325347324063
"CAMPO DE PEÑARANDA, EL",7,37,77,Salamanca,-5.268399,40.994661,7.830659324999999,0.2041988459485084,3.0662399387309107
UHARTE ARAKIL,15,31,123,Navarra,-1.961287,42.926611,10.807375000000002,0.4393532950960195,3.0652235992033208
CASTELLFOLLIT DEL BOIX,9,8,59,Barcelona,1.677619,41.669746,12.4,0.5651674122180903,3.0636837611739542
CALAF,9,8,31,Barcelona,1.511102,41.734286,12.4,0.5651674122180903,3.062689852887752
CALONGE DE SEGARRA,9,8,36,Barcelona,1.485864,41.750139,12.4,0.5651674122180903,3.062689852887752
SANT MARTÍ SESGUEIOLES,9,8,228,Barcelona,1.503549,41.703468,12.4,0.5651674122180903,3.062689852887752
LEZÁUN,15,31,154,Navarra,-2.00787,42.793085,10.807375000000002,0.4393532950960195,3.056583975170803
SANT PERE SALLAVINERA,9,8,189,Barcelona,1.563214,41.751578,12.4,0.5651674122180903,3.053718534420525
AGUILAR DE SEGARRA,9,8,2,Barcelona,1.618241,41.729803,12.4,0.5651674122180903,3.053718534420525
"MOLSOSA, LA",9,25,136,Lleida,1.542725,41.784151,10.47953,0.4134542107366219,3.053718534420525
"PRATS DE REI, ELS",9,8,170,Barcelona,1.552406,41.700958,12.4,0.5651674122180903,3.053718534420525
